Type, Score, NormScore
1,0.7011343,2.0160382
1,0.3090233,1.3620941
1,0.4656493,1.5930482
-1,-0.8775131,0.4158157
-1,-0.077482,0.9254437
1,0.4873464,1.6279904
-1,-0.1057089,0.8996865
1,0.2490574,1.2828157
1,0.7990458,2.2234183
-1,-0.7613111,0.4670537
1,0.1850776,1.2033118
1,0.6101581,1.8407224
-1,-0.0412214,0.9596166
-1,-0.0964042,0.9080969
1,0.8347083,2.3041418
1,0.3477826,1.4159244
1,0.0042184,1.0042273
-1,-0.14655,0.8636825
-1,-0.8716504,0.4182607
-1,-0.7893563,0.454137
1,0.4143279,1.5133533
-1,-0.911053,0.4021006
1,0.0609227,1.0628168
1,0.5918813,1.8073855
-1,-0.2900864,0.7481989
1,0.0401268,1.0409428
-1,-0.0909231,0.9130879
-1,-0.9744126,0.377414
-1,-0.1234674,0.8838505
1,0.1451074,1.1561637
-1,-0.8485598,0.4280309
-1,-0.0496674,0.9515459
-1,-0.3825876,0.6820941
-1,-0.2095175,0.8109754
-1,-0.9417002,0.3899643
1,0.4779271,1.6127279
-1,-0.479175,0.6192941
1,0.1650804,1.1794879
-1,-0.4338623,0.6480015
1,0.691623,1.996954
1,0.9243906,2.5203319
-1,-0.0641671,0.9378483
1,0.0220362,1.0222808
-1,-0.8811623,0.4143011
-1,-0.1904267,0.8266063
-1,-0.5026898,0.6049014
-1,-0.6423775,0.5260403
1,0.6341741,1.8854643
1,0.7659958,2.1511354
1,0.3612305,1.4350942
-1,-0.5708717,0.5650327
1,0.0948431,1.0994863
1,0.1885775,1.2075307
-1,-0.3807029,0.6833809
1,0.8821274,2.4160341
1,0.6510033,1.9174637
-1,-0.6142109,0.5410677
1,0.5999226,1.8219778
-1,-0.5154755,0.5972166
-1,-0.8476614,0.4284157
1,0.6552986,1.9257175
1,0.5253996,1.6911345
1,0.2792062,1.3220799
-1,-0.9470797,0.3878721
1,0.462536,1.5880963
-1,-0.1038265,0.9013817
-1,-0.4824015,0.6172992
1,0.1311713,1.1401631
-1,-0.8964397,0.4080197
-1,-0.6367686,0.5289991
-1,-0.835916,0.4334772
-1,-0.1999921,0.8187372
-1,-0.6818568,0.5056772
1,0.9829063,2.6722112
-1,-0.9120612,0.4016954
-1,-0.1188069,0.8879793
-1,-0.8673132,0.4200787
1,0.9915614,2.6954398
-1,-0.0217524,0.9784825
1,0.0266207,1.0269782
1,0.118472,1.1257754
1,0.476615,1.6106132
-1,-0.694561,0.4992936
1,0.537314,1.7114039
-1,-0.0765861,0.9262732
1,0.6145925,1.848903
-1,-0.2596283,0.7713382
1,0.955921,2.6010651
-1,-0.2311526,0.7936184
1,0.4693542,1.5989613
-1,-0.9991132,0.3682058
-1,-0.2508806,0.7781153
1,0.9371279,2.5526394
1,0.8181995,2.2664155
-1,-0.9432883,0.3893454
-1,-0.9689965,0.3794636
1,0.035809,1.0364579
1,0.1530313,1.1653615
-1,-0.9081164,0.4032831
-1,-0.8948225,0.4086801
1,0.4652091,1.5923471
-1,-0.1104479,0.895433
1,0.7631148,2.1449469
-1,-0.7952596,0.451464
-1,-0.2008905,0.818002
1,0.7031148,2.0200349
-1,-0.1039579,0.9012632
-1,-0.4904122,0.6123739
1,0.7869468,2.1966793
1,0.297803,1.3468964
1,0.5675978,1.7640244
1,0.6150994,1.8498405
1,0.6124999,1.845038
1,0.6923994,1.998505
-1,-0.8234767,0.4389031
-1,-0.7673377,0.4642474
1,0.8762322,2.401833
-1,-0.5071261,0.6022238
1,0.4967812,1.6434229
1,0.9823703,2.6707793
1,0.6793168,1.9725296
1,0.1659857,1.1805562
-1,-0.4075798,0.6652584
-1,-0.2670967,0.765599
1,0.0306605,1.0311354
1,0.2900865,1.3365431
1,0.1887509,1.2077401
1,0.6335409,1.8842708
-1,-0.0334354,0.9671174
-1,-0.4960282,0.6089445
-1,-0.2916769,0.7470099
1,0.6115359,1.8432603
-1,-0.2141321,0.8072417
1,0.1143762,1.1211738
1,0.0557675,1.0573518
-1,-0.2501858,0.7786561
1,0.622011,1.8626701
1,0.3784016,1.4599491
-1,-0.9302903,0.3944392
-1,-0.8320085,0.4351744
-1,-0.1854455,0.8307341
1,0.9760673,2.6539983
-1,-0.001472,0.9985291
-1,-0.7521996,0.4713287
1,0.0028988,1.002903
1,0.7810889,2.183849
1,0.067472,1.0698003
-1,-0.5082232,0.6015635
1,0.8758973,2.4010288
1,0.671387,1.9569497
1,0.9795486,2.6632538
1,0.4841642,1.6228181
1,0.5285068,1.6963974
1,0.0517464,1.0531086
-1,-0.9301499,0.3944946
-1,-0.520407,0.5942786
1,0.2603715,1.297412
1,0.6358671,1.8886591
1,0.7811887,2.1840669
1,0.476151,1.6098661
1,0.7085714,2.0310876
1,0.9981966,2.7133841
-1,-0.829156,0.4364175
1,0.0722532,1.0749275
-1,-0.3751056,0.6872167
-1,-0.7926854,0.4526277
-1,-0.8273651,0.4371997
1,0.5146974,1.6731321
1,0.7635203,2.1458169
-1,-0.5586473,0.5719823
1,0.0375219,1.0382347
-1,-0.1835494,0.8323108
-1,-0.6269232,0.534233
1,0.404946,1.4992215
-1,-0.0010863,0.9989143
-1,-0.4999178,0.6065805
1,0.61704,1.8534338
-1,-0.9796688,0.3754354
-1,-0.7637517,0.4659152
-1,-0.6675453,0.5129662
1,0.911866,2.4889626
1,0.2173689,1.2428025
1,0.3437284,1.4101956
1,0.078019,1.0811432
-1,-0.349461,0.705068
1,0.9381251,2.5551862
-1,-0.7667865,0.4645034
1,0.2989285,1.3484132
1,0.9944418,2.703215
1,0.5586131,1.7482462
1,0.1618617,1.1756976
1,0.1375392,1.1474467
1,0.0969358,1.1017896
-1,-0.0356237,0.9650034
1,0.9646045,2.6237498
1,0.2177855,1.2433203
1,0.1357708,1.1454193
-1,-0.6173386,0.539378
1,0.2231616,1.2500226
1,0.5252092,1.6908125
-1,-0.4979237,0.6077913
1,0.6202486,1.8593902
-1,-0.4062322,0.6661555
-1,-0.8233398,0.4389632
-1,-0.7669307,0.4644364
1,0.8961889,2.4502472
-1,-0.6976182,0.4977695
-1,-0.2211722,0.8015786
1,0.7256473,2.066068
1,0.5910346,1.8058558
-1,-0.0032189,0.9967863
-1,-0.8434224,0.4302356
-1,-0.4429655,0.6421294
1,0.1745622,1.1907248
-1,-0.1838679,0.8320457
-1,-0.6963863,0.4983831
1,0.4491047,1.5669087
1,0.935052,2.5473459
-1,-0.8978453,0.4074466
1,0.7070034,2.0279053
-1,-0.195902,0.8220928
1,0.8191085,2.2684766
-1,-0.2619444,0.7695538
-1,-0.411703,0.662521
-1,-0.2440226,0.7834699
1,0.2671894,1.3062878
-1,-0.1665151,0.84661
1,0.1732285,1.1891378
-1,-0.8414032,0.4311052
-1,-0.2870836,0.750449
-1,-0.2270863,0.796852
-1,-0.5640989,0.5688725
-1,-0.9247565,0.396628
1,0.9395221,2.5587583
1,0.8771786,2.4041072
1,0.1120359,1.118553
1,0.8575736,2.3574337
1,0.5013365,1.6509263
-1,-0.2728271,0.7612244
1,0.4865489,1.6266926
-1,-0.5332614,0.5866884
1,0.9627188,2.6188068
1,0.8296714,2.2925653
1,0.245753,1.2785837
-1,-0.9032764,0.4052398
1,0.7882326,2.1995056
1,0.9365078,2.551057
-1,-0.4083423,0.6647513
-1,-0.2817591,0.7544554
1,0.637169,1.8911195
1,0.9864785,2.681774
1,0.2511036,1.2854432
-1,-0.5659453,0.5678231
-1,-0.418148,0.6582648
1,0.1726758,1.1884807
-1,-0.5048533,0.6035941
-1,-0.9789161,0.3757181
1,0.0675207,1.0698524
1,0.2710393,1.3113266
1,0.4550736,1.5762894
-1,-0.7599812,0.4676752
-1,-0.0872911,0.9164103
-1,-0.0440161,0.9569386
-1,-0.4577196,0.6327249
-1,-0.4082135,0.6648369
1,0.8912764,2.4382398
1,0.0171779,1.0173263
-1,-0.6236707,0.5359734
-1,-0.3721844,0.6892271
1,0.8044304,2.2354228
-1,-0.0712361,0.931242
1,0.3734508,1.4527391
1,0.942546,2.5665074
-1,-0.8623573,0.4221657
1,0.5829041,1.7912328
-1,-0.9650909,0.3809486
-1,-0.4778393,0.6201218
1,0.0154135,1.0155329
1,0.3968766,1.4871724
1,0.4715952,1.6025485
1,0.1075225,1.1135159
-1,-0.3175394,0.727938
-1,-0.8382448,0.4324689
1,0.3831134,1.4668444
-1,-0.162541,0.8499812
1,0.8468674,2.3323291
-1,-0.9450204,0.3886716
-1,-0.7997272,0.4494516
1,0.7335076,2.0823719
-1,-0.8331186,0.4346915
-1,-0.6853745,0.5039015
1,0.2750425,1.3165866
-1,-0.7894184,0.4541088
-1,-0.6109547,0.5428324
-1,-0.034479,0.9661086
-1,-0.7114834,0.4909154
-1,-0.7087926,0.4922382
1,0.322196,1.3801553
1,0.0586196,1.0603718
-1,-0.316116,0.7289749
1,0.1098632,1.1161254
-1,-0.829965,0.4360645
1,0.8035971,2.2335608
-1,-0.5890505,0.5548539
-1,-0.9806625,0.3750625
1,0.0221795,1.0224273
-1,-0.8953266,0.4084742
1,0.5310284,1.7006804
1,0.1981987,1.2192046
1,0.6229345,1.8643911
-1,-0.342726,0.7098327
-1,-0.0503258,0.9509196
1,0.1900059,1.2092567
1,0.6607199,1.9361857
1,0.9606127,2.6132972
1,0.1687086,1.1837751
1,0.6340061,1.8851476
-1,-0.9172868,0.3996018
1,0.5661128,1.7614068
-1,-0.0423136,0.9585691
1,0.2946358,1.3426373
1,0.0485419,1.0497394
1,0.649165,1.913942
-1,-0.5718093,0.5645032
1,0.4936313,1.6382544
-1,-0.2554181,0.7745926
1,0.6203271,1.8595362
1,0.9809736,2.6670516
-1,-0.4417074,0.6429377
-1,-0.779086,0.4588252
1,0.0297618,1.0302091
-1,-0.987507,0.3725042
-1,-0.215292,0.806306
1,0.9666289,2.6290667
-1,-0.3659142,0.6935623
1,0.5301411,1.699172
-1,-0.5362447,0.5849408
1,0.6624878,1.9396117
-1,-0.2947051,0.7447512
-1,-0.2168118,0.8050815
-1,-0.8133864,0.4433541
1,0.4616662,1.5867156
1,0.5904337,1.804771
1,0.3879993,1.4740288
-1,-0.7551276,0.4699506
1,0.6562803,1.9276089
1,0.5430579,1.7212623
-1,-0.4253215,0.6535596
-1,-0.8969266,0.4078211
1,0.0281415,1.0285412
-1,-0.3368828,0.7139925
1,0.0825538,1.0860571
-1,-0.4035366,0.6679536
1,0.5524721,1.7375431
-1,-0.6010259,0.5482489
1,0.2902009,1.336696
-1,-0.0832332,0.9201365
1,0.504817,1.6566823
-1,-0.6686405,0.5124047
1,0.2568797,1.2928896
1,0.7368194,2.0892798
-1,-0.7926775,0.4526313
1,0.3740233,1.453571
1,0.8776705,2.4052901
-1,-0.4479863,0.6389134
-1,-0.9073613,0.4035878
-1,-0.2624631,0.7691547
1,0.4894625,1.6314391
-1,-0.0155177,0.9846021
1,0.0821231,1.0855894
1,0.2860408,1.3311468
1,0.8505169,2.3408565
-1,-0.8751045,0.4168185
1,0.8840067,2.4205788
1,0.9250652,2.5220327
1,0.3632604,1.4380103
1,0.6859144,1.9855866
1,0.3962923,1.4863037
-1,-0.3970989,0.6722675
1,0.1811597,1.1986066
-1,-0.6679862,0.5127401
1,0.7538029,2.1250661
-1,-0.8213102,0.439855
-1,-0.3440001,0.7089289
-1,-0.7397368,0.4772395
-1,-0.2572785,0.7731529
1,0.8076379,2.2426045
1,0.2446731,1.2772037
1,0.218419,1.2441082
-1,-0.1922239,0.8251221
1,0.2217476,1.2482563
1,0.58542,1.795745
1,0.6777133,1.9693692
1,0.1168867,1.1239921
-1,-0.3917898,0.6758462
-1,-0.4727409,0.6232915
1,0.3418953,1.4076129
-1,-0.8874162,0.4117182
1,0.3048275,1.356391
1,0.9239944,2.5193335
1,0.7461725,2.1089127
-1,-0.831545,0.4353761
1,0.1007738,1.1060264
-1,-0.2898813,0.7483524
-1,-0.0425962,0.9582983
-1,-0.8461345,0.4290703
-1,-0.5958034,0.5511196
-1,-0.960917,0.3825419
-1,-0.8353003,0.4337442
1,0.0854837,1.0892438
-1,-0.6547641,0.5195646
-1,-0.3148677,0.7298854
1,0.6851526,1.9840746
1,0.155726,1.168506
-1,-0.7066392,0.4932993
-1,-0.8804612,0.4145917
1,0.3308391,1.3921358
-1,-0.0451285,0.9558746
1,0.4793391,1.6150067
1,0.6092834,1.839113
1,0.2052768,1.2278649
1,0.6266466,1.8713247
1,0.4141727,1.5131184
1,0.8128362,2.2542926
-1,-0.7685982,0.4636626
1,0.6809746,1.9758024
1,0.4590807,1.5826184
1,0.4736098,1.6057803
1,0.797883,2.2208344
-1,-0.1777055,0.8371889
1,0.3399266,1.4048445
1,0.2076245,1.2307509
-1,-0.3272205,0.7209248
-1,-0.4872228,0.6143301
-1,-0.6523863,0.5208015
-1,-0.0286566,0.9717501
1,0.4447034,1.5600274
-1,-0.570512,0.565236
1,0.4496944,1.567833
1,0.6204249,1.8597181
1,0.0240221,1.024313
-1,-0.1018705,0.9031465
1,0.6566918,1.9284022
-1,-0.5335524,0.5865177
1,0.3802944,1.4627151
1,0.7846587,2.1916588
1,0.7885974,2.2003081
-1,-0.1089955,0.8967345
1,0.8045934,2.2357872
1,0.6047381,1.8307727
-1,-0.2053863,0.8143327
1,0.6690502,1.9523821
-1,-0.094707,0.9096394
1,0.7210722,2.0566372
1,0.4281409,1.5344023
1,0.713324,2.0407635
1,0.2206549,1.2468931
1,0.8166381,2.2628795
1,0.0817394,1.085173
-1,-0.310736,0.7329073
-1,-0.4334825,0.6482476
-1,-0.8449842,0.4295641
1,0.0329063,1.0334537
1,0.6282,1.8742339
1,0.4958119,1.6418307
-1,-0.5563038,0.5733243
1,0.3240644,1.3827364
1,0.3265089,1.3861206
1,0.6869111,1.9875666
-1,-0.7409399,0.4766657
1,0.5843106,1.7937539
1,0.202649,1.2246425
1,0.2859043,1.3309651
-1,-0.891396,0.4100829
1,0.9764506,2.6550158
-1,-0.0228639,0.9773955
-1,-0.6789338,0.5071574
-1,-0.4608759,0.6307309
1,0.1568554,1.1698264
1,0.9328594,2.5417667
-1,-0.0834856,0.9199043
-1,-0.81475,0.44275
1,0.3168556,1.3728043
1,0.5749422,1.7770278
-1,-0.0522951,0.9490488
1,0.5240974,1.6889337
1,0.4276647,1.5336718
1,0.368361,1.4453637
-1,-0.8333013,0.4346121
1,0.4052919,1.4997402
1,0.2045492,1.2269718
-1,-0.0454668,0.9555513
-1,-0.5459688,0.5792803
-1,-0.3783519,0.6849894
1,0.8772003,2.4041594
1,0.9960575,2.7075861
-1,-0.6883712,0.5023937
1,0.2522886,1.2869674
1,0.032149,1.0326714
-1,-0.3066421,0.7359139
1,0.4883346,1.6296
1,0.5727782,1.7731865
-1,-0.1713039,0.8425655
1,0.998944,2.7154128
1,0.3664133,1.4425513
-1,-0.422744,0.6552464
1,0.5403961,1.7166867
-1,-0.6901018,0.501525
1,0.9212121,2.5123337
-1,-0.6177077,0.539179
-1,-0.309042,0.7341499
1,0.4300685,1.5373628
-1,-0.1161242,0.8903646
1,0.0723489,1.0750304
-1,-0.6005789,0.548494
1,0.4062118,1.5011205
-1,-0.3398547,0.7118738
1,0.144583,1.1555576
-1,-0.0728068,0.9297804
-1,-0.079094,0.9239531
-1,-0.4732202,0.6229929
1,0.699052,2.0118446
-1,-0.756852,0.469141
1,0.2368236,1.2672176
-1,-0.5958745,0.5510804
-1,-0.9603938,0.3827421
-1,-0.1696216,0.8439841
-1,-0.8807043,0.4144909
1,0.4894438,1.6314086
-1,-0.8954227,0.4084349
-1,-0.0352693,0.9653454
-1,-0.8390406,0.4321249
-1,-0.8840313,0.4131142
1,0.8823295,2.4165224
1,0.4607756,1.5853031
-1,-0.1921264,0.8252026
-1,-0.541726,0.5817433
-1,-0.7613568,0.4670323
-1,-0.6549818,0.5194515
-1,-0.6412696,0.5266234
1,0.0868805,1.0907663
1,0.6832475,1.9802983
1,0.8506357,2.3411346
1,0.5220775,1.6855257
1,0.6878237,1.9893813
1,0.62654,1.8711253
1,0.3426561,1.4086842
1,0.2940795,1.3418906
1,0.6792135,1.9723259
1,0.8851633,2.4233801
1,0.8101588,2.248265
-1,-0.5698715,0.5655981
-1,-0.7954896,0.4513602
-1,-0.0040817,0.9959266
1,0.3848471,1.4693896
1,0.5868422,1.7983008
-1,-0.8236958,0.4388069
-1,-0.6141977,0.5410748
1,0.6209711,1.8607341
-1,-0.9559522,0.3844459
1,0.5791986,1.7846077
1,0.38042,1.4628989
1,0.3888568,1.4752933
-1,-0.6962696,0.4984412
1,0.1579161,1.1710679
1,0.1525927,1.1648504
1,0.076143,1.0791169
-1,-0.9404854,0.3904383
-1,-0.1682829,0.8451147
1,0.6968412,2.0074017
-1,-0.1660046,0.8470423
1,0.9591736,2.6095391
-1,-0.0199407,0.9802568
-1,-0.4800533,0.6187504
1,0.6071714,1.8352329
1,0.329002,1.3895806
-1,-0.5100819,0.6004464
-1,-0.3974787,0.6720123
-1,-0.6262475,0.5345941
1,0.4929599,1.6371549
1,0.1637818,1.1779573
1,0.309902,1.3632915
1,0.6865944,1.9869373
-1,-0.40822,0.6648326
1,0.0504453,1.0517393
-1,-0.2783322,0.7570453
1,0.3555093,1.4269072
1,0.6607577,1.9362589
-1,-0.3806079,0.6834458
1,0.3094022,1.3626103
-1,-0.5312143,0.5878907
-1,-0.7197375,0.48688
-1,-0.1289983,0.8789755
-1,-0.5282952,0.5896093
1,0.5306006,1.699953
-1,-0.0156494,0.9844724
-1,-0.0122577,0.9878171
-1,-0.0831453,0.9202174
-1,-0.3003853,0.7405328
-1,-0.4324215,0.6489358
-1,-0.5688461,0.5661784
1,0.4670087,1.5952153
-1,-0.4097704,0.6638026
1,0.2109065,1.2347969
-1,-0.8479228,0.4283037
1,0.7028667,2.0195338
-1,-0.5474133,0.5784441
-1,-0.8959781,0.4082081
-1,-0.3397322,0.711961
-1,-0.9647868,0.3810644
-1,-0.5446404,0.5800503
1,0.1398983,1.1501568
1,0.6297477,1.8771369
-1,-0.8908493,0.4103071
1,0.1304533,1.1393447
-1,-0.6217728,0.5369916
1,0.3529994,1.4233303
-1,-0.3655429,0.6938199
-1,-0.3411093,0.7109812
-1,-0.846043,0.4291096
-1,-0.4051242,0.666894
-1,-0.7322353,0.480833
-1,-0.7060467,0.4935917
-1,-0.2907521,0.747701
-1,-0.1061804,0.8992624
1,0.832133,2.2982156
1,0.3232294,1.3815822
-1,-0.764093,0.4657562
1,0.5675678,1.7639715
-1,-0.0227951,0.9774627
-1,-0.8263282,0.4376533
1,0.8735827,2.3954778
-1,-0.1076882,0.8979075
-1,-0.8055253,0.4468531
-1,-0.5847516,0.5572443
-1,-0.6328746,0.531063
-1,-0.5232386,0.5925982
1,0.2759625,1.3177984
-1,-0.0586585,0.9430288
-1,-0.9747467,0.3772879
-1,-0.5094891,0.6008025
1,0.1968622,1.2175762
-1,-0.2210733,0.8016579
-1,-0.3693121,0.6912097
1,0.947975,2.5804789
-1,-0.0897878,0.9141251
-1,-0.4950734,0.6095262
1,0.6037064,1.8288848
1,0.6462971,1.9084609
1,0.7161544,2.0465479
-1,-0.7645443,0.465546
-1,-0.7266753,0.4835139
1,0.6534588,1.9221778
-1,-0.7406662,0.4767962
1,0.0862398,1.0900677
1,0.4015145,1.4940858
1,0.8946274,2.4464241
1,0.6916853,1.9970784
1,0.9843855,2.6761669
1,0.8666775,2.3789935
-1,-0.8746876,0.4169923
-1,-0.5265398,0.5906452
1,0.468677,1.5978788
1,0.5663621,1.761846
1,0.6517829,1.9189591
1,0.4737564,1.6060157
-1,-0.4934265,0.6105308
-1,-0.744084,0.4751694
1,0.5148059,1.6733137
-1,-0.835259,0.4337621
-1,-0.45373,0.6352542
1,0.0095584,1.0096042
1,0.9188946,2.5065182
1,0.820837,2.272401
-1,-0.2895185,0.7486239
-1,-0.9272832,0.3956271
-1,-0.4176185,0.6586134
-1,-0.4442034,0.641335
-1,-0.5981949,0.5498032
-1,-0.1842092,0.8317618
-1,-0.4638924,0.6288312
-1,-0.298705,0.7417782
1,0.7528252,2.1229894
1,0.768672,2.1569
1,0.1175166,1.1247003
-1,-0.8186706,0.4410176
-1,-0.033499,0.9670559
1,0.477335,1.6117733
1,0.2378943,1.2685751
1,0.6552566,1.9256366
1,0.4257985,1.5308123
1,0.346558,1.4141915
-1,-0.4998519,0.6066205
1,0.1417959,1.1523414
1,0.6179868,1.8551894
1,0.3177752,1.3740673
-1,-0.2455896,0.7822432
1,0.3723559,1.4511494
-1,-0.8596658,0.4233035
1,0.8509136,2.3417853
-1,-0.8811512,0.4143057
-1,-0.8884146,0.4113073
-1,-0.5528533,0.5753059
1,0.8435845,2.3246849
1,0.6326762,1.8826422
-1,-0.6768991,0.5081904
-1,-0.1040212,0.9012062
-1,-0.7805467,0.4581555
-1,-0.0425422,0.95835
1,0.8370234,2.3094823
-1,-0.6736379,0.5098504
-1,-0.8502787,0.4272958
1,0.6671044,1.9485868
1,0.7084193,2.0307787
1,0.9023429,2.4653725
1,0.6050182,1.8312855
1,0.2365939,1.2669265
1,0.3393453,1.4040281
1,0.7789972,2.1792858
1,0.8230693,2.2774794
1,0.1180772,1.125331
-1,-0.1132018,0.8929704
-1,-0.6109952,0.5428104
1,0.7525534,2.1224125
1,0.1480104,1.159525
-1,-0.0809952,0.9221981
1,0.8697493,2.3863125
1,0.6466732,1.9091788
1,0.3038862,1.3551148
1,0.2453302,1.2780433
-1,-0.4959708,0.6089794
1,0.4579028,1.5807553
1,0.7863065,2.1952732
-1,-0.2884642,0.7494136
1,0.6809283,1.9757109
1,0.4401183,1.5528909
-1,-0.6836538,0.5047693
-1,-0.4998758,0.606606
-1,-0.7163247,0.4885445
-1,-0.9660256,0.3805927
1,0.0463027,1.0473914
-1,-0.5922463,0.5530835
-1,-0.7835824,0.4567668
-1,-0.8825968,0.4137072
1,0.9123221,2.4900981
-1,-0.7833984,0.4568508
1,0.2352353,1.2652064
-1,-0.3289281,0.7196948
1,0.0668933,1.0691814
1,0.7766768,2.1742348
1,0.0471436,1.0482725
1,0.8326666,2.2994423
-1,-0.4409074,0.6434523
-1,-0.0998889,0.904938
-1,-0.4030109,0.6683048
-1,-0.9488321,0.387193
-1,-0.5281562,0.5896912
1,0.4635592,1.5897221
-1,-0.01043,0.9896242
1,0.148757,1.160391
-1,-0.7194588,0.4870158
-1,-0.8378052,0.4326591
-1,-0.8068052,0.4462816
-1,-0.6817026,0.5057552
-1,-0.4878022,0.6139743
-1,-0.2882618,0.7495653
1,0.8837489,2.4199549
-1,-0.5345705,0.5859209
-1,-0.7833108,0.4568908
1,0.4194579,1.5211367
-1,-0.930758,0.3942548
1,0.650583,1.9166579
1,0.9817245,2.6690551
1,0.9273945,2.5279141
1,0.6325443,1.8823939
1,0.6754958,1.965007
-1,-0.9170379,0.3997012
1,0.717,2.0482791
-1,-0.2286029,0.7956444
1,0.6546932,1.924552
-1,-0.059071,0.9426398
-1,-0.0648218,0.9372345
1,0.5615033,1.7533063
-1,-0.7751344,0.4606419
-1,-0.2927,0.746246
-1,-0.5796801,0.5600775
1,0.1810083,1.1984251
1,0.6609879,1.9367047
-1,-0.2248307,0.7986514
1,0.7834147,2.1889341
1,0.2962569,1.3448156
1,0.7378704,2.0914768
1,0.7526988,2.1227211
1,0.7225926,2.0597664
1,0.1303503,1.1392274
-1,-0.0153701,0.9847474
-1,-0.6501877,0.5219478
1,0.3782467,1.459723
1,0.6591756,1.9331979
-1,-0.531462,0.5877451
1,0.7017266,2.0172327
-1,-0.1572279,0.8545093
-1,-0.5766244,0.5617916
1,0.1511702,1.1631946
-1,-0.7589541,0.4681558
1,0.4721134,1.6033792
-1,-0.7428104,0.4757749
1,0.3614116,1.4353541
-1,-0.26913,0.7640439
-1,-0.6210781,0.5373648
1,0.357433,1.4296548
1,0.4480306,1.5652266
-1,-0.0255228,0.9748002
-1,-0.7547672,0.47012
1,0.9058092,2.473933
1,0.3866675,1.4720669
-1,-0.3611535,0.696872
-1,-0.6149836,0.5406498
1,0.7121362,2.0383409
-1,-0.8677102,0.419912
-1,-0.8050214,0.4470784
-1,-0.7666183,0.4645815
-1,-0.2343635,0.7910742
-1,-0.9632259,0.3816597
-1,-0.4284447,0.6515216
1,0.0695459,1.0720213
1,0.9739981,2.6485123
1,0.8901567,2.4355113
1,0.9587389,2.6084049
-1,-0.3278149,0.7204964
1,0.7446238,2.1056491
1,0.0445223,1.0455283
1,0.1292422,1.1379657
1,0.9724363,2.6443791
-1,-0.0778298,0.9251219
1,0.7388598,2.0935471
1,0.3319826,1.3937286
-1,-0.9448878,0.3887232
1,0.2229397,1.2497452
1,0.2540604,1.2892497
1,0.4846615,1.6236253
1,0.4126782,1.5108588
-1,-0.3907181,0.6765709
-1,-0.434819,0.6473818
1,0.0459028,1.0469726
1,0.187418,1.2061313
-1,-0.1047131,0.9005829
1,0.8012452,2.2283139
-1,-0.604582,0.5463027
-1,-0.0976953,0.9069252
-1,-0.7412501,0.4765178
-1,-0.2143931,0.8070311
-1,-0.3962996,0.6728051
-1,-0.4000897,0.6702599
1,0.1806007,1.1979367
1,0.1009799,1.1062544
-1,-0.0525428,0.9488137
1,0.174013,1.190071
1,0.8746883,2.3981277
-1,-0.2193632,0.80303
1,0.8441258,2.3259436
-1,-0.3754871,0.6869546
1,0.4275392,1.5334793
1,0.1640979,1.1783297
-1,-0.2401809,0.7864856
1,0.4207055,1.5230357
-1,-0.601988,0.5477217
-1,-0.8196397,0.4405904
1,0.1933634,1.2133236
-1,-0.6836283,0.5047822
-1,-0.1374242,0.8716004
-1,-0.0471084,0.953984
1,0.6012123,1.8243291
-1,-0.8876102,0.4116383
-1,-0.3405337,0.7113906
1,0.2066289,1.2295262
-1,-0.5820673,0.5587421
-1,-0.6627817,0.5154156
1,0.2659263,1.3046389
1,0.2264853,1.2541842
1,0.3388686,1.4033589
-1,-0.5157684,0.5970417
-1,-0.7935638,0.4522303
1,0.1653995,1.1798644
1,0.0955135,1.1002237
1,0.1003844,1.1055958
-1,-0.2958252,0.7439175
1,0.222334,1.2489885
-1,-0.9729076,0.3779824
1,0.2598253,1.2967035
1,0.8114378,2.2511424
1,0.5001323,1.6489394
1,0.9182731,2.5049608
-1,-0.5463449,0.5790625
-1,-0.9424955,0.3896542
1,0.0532373,1.0546799
-1,-0.374223,0.6878235
-1,-0.2244612,0.7989466
-1,-0.6986926,0.497235
1,0.1095586,1.1157855
-1,-0.9193993,0.3987585
1,0.8565388,2.3549955
-1,-0.9280606,0.3953197
1,0.9661896,2.627912
-1,-0.4102506,0.663484
1,0.5345809,1.7067328
1,0.6238583,1.8661142
-1,-0.8161613,0.4421256
-1,-0.5632832,0.5693367
1,0.1843412,1.202426
1,0.4667096,1.5947382
1,0.6224289,1.8634487
-1,-0.35841,0.6987865
-1,-0.1222537,0.8849238
1,0.75874,2.1355837
-1,-0.4209688,0.6564106
1,0.3687554,1.4459339
1,0.0581299,1.0598527
1,0.9679221,2.6324688
-1,-0.6166673,0.5397402
-1,-0.0968137,0.9077251
1,0.9637453,2.6214964
-1,-0.6874356,0.502864
-1,-0.26324,0.7685574
-1,-0.7491377,0.4727741
1,0.1891576,1.2082314
-1,-0.4203135,0.6568409
-1,-0.5788935,0.5605182
-1,-0.6354654,0.5296889
1,0.3514048,1.4210625
1,0.1100912,1.1163799
-1,-0.4662676,0.6273394
-1,-0.5509156,0.5764218
-1,-0.7498842,0.4724213
-1,-0.4266151,0.6527147
-1,-0.9806161,0.3750799
1,0.1337437,1.1430998
1,0.280474,1.3237571
-1,-0.975303,0.3770781
-1,-0.6408689,0.5268345
-1,-0.328186,0.720229
-1,-0.630409,0.532374
1,0.1025988,1.1080468
-1,-0.71872,0.4873757
1,0.3758578,1.45624
-1,-0.7406006,0.4768274
-1,-0.6192469,0.5383497
